,reward
1216,-1746.7249999810485
1217,-1747.5199999810297
1218,-1749.5189999810061
1219,-1751.20299998099
1220,-1754.2009999809663
1221,-1755.255999980965
1222,-1756.2559999809414
1223,-1757.2559999809177
1224,-1758.255999980894
1225,-1759.2559999808705
1226,-1762.1979999808482
1227,-1763.1979999808245
1228,-1765.196999980801
1229,-1765.3129999807982
1230,-1764.1369999807787
1231,-1765.136999980755
1232,-1766.1369999807314
1233,-1767.490999980723
1234,-1767.9829999807114
1235,-1768.9829999806877
1236,-1770.2349999806818
1237,-1772.235999980658
1238,-1773.2359999806345
1239,-1775.2349999806108
1240,-1777.2359999805872
1241,-1778.2359999805635
1242,-1778.7489999805514
1243,-1779.739999980528
1244,-1779.9329999805234
1245,-1780.3509999805135
1246,-1782.3499999804899
1247,-1782.5379999804854
1248,-1783.6049999804839
1249,-1784.6049999804602
1250,-1785.6049999804366
1251,-1786.604999980413
1252,-1787.6049999803893
1253,-1788.7509999803858
1254,-1789.7509999803622
1255,-1790.7509999803385
1256,-1791.7509999803149
1257,-1793.7499999802912
1258,-1794.7499999802676
1259,-1795.326999980254
1260,-1796.3269999802303
1261,-1798.3259999802067
1262,-1799.325999980183
1263,-1799.7449999801731
1264,-1800.8939999801696
1265,-1801.8199999801477
1266,-1803.615999980129
1267,-1804.8059999801244
1268,-1804.9709999801205
1269,-1805.9709999800968
1270,-1806.7549999800783
1271,-1807.7549999800547
1272,-1809.2639999800426
1273,-1812.261999980019
1274,-1814.2039999799968
1275,-1814.620999979987
1276,-1815.825999979982
1277,-1818.4909999799663
1278,-1820.4899999799427
1279,-1821.489999979919
1280,-1822.1349999799038
1281,-1823.1349999798801
1282,-1824.14399997988
1283,-1827.1239999798568
1284,-1830.1219999798332
1285,-1831.8139999798168
1286,-1832.9049999798146
1287,-1833.904999979791
1288,-1835.9039999797674
1289,-1838.9019999797438
1290,-1840.3469999797333
1291,-1842.3459999797096
1292,-1843.136999979691
1293,-1844.1369999796673
1294,-1845.1369999796436
1295,-1846.1789999796426
1296,-1847.178999979619
1297,-1846.0349999795988
1298,-1846.7789999795812
1299,-1847.7789999795575
1300,-1849.0289999795516
1301,-1849.3229999795446
1302,-1850.322999979521
1303,-1851.3229999794974
1304,-1852.3229999794737
1305,-1853.32299997945
1306,-1854.3229999794264
1307,-1855.3229999794028
1308,-1856.3229999793791
1309,-1856.1119999793605
1310,-1856.4199999793532
1311,-1860.4169999793296
1312,-1861.4709999793283
1313,-1863.4699999793047
1314,-1864.1489999792886
1315,-1865.148999979265
1316,-1865.485999979257
1317,-1869.4829999792335
1318,-1870.4829999792098
1319,-1872.4819999791862
1320,-1873.4819999791625
1321,-1875.480999979139
1322,-1876.4809999791153
1323,-1877.4809999790916
1324,-1878.480999979068
1325,-1879.1639999790518
1326,-1879.66099997904
1327,-1878.4999999790202
1328,-1879.4999999789966
1329,-1879.8749999789877
1330,-1880.951999978986
1331,-1882.9509999789623
1332,-1884.2699999789547
1333,-1886.268999978931
1334,-1886.7679999789193
1335,-1889.7659999788957
1336,-1893.7629999788721
1337,-1894.7629999788485
1338,-1895.9639999788437
1339,-1896.96399997882
1340,-1897.1619999788154
1341,-1899.1629999787917
1342,-1901.161999978768
1343,-1902.1619999787445
1344,-1902.430999978738
1345,-1904.0949999787224
1346,-1905.0949999786988
1347,-1907.0939999786751
1348,-1908.0939999786515
1349,-1912.090999978628
1350,-1912.7389999786126
1351,-1914.0099999786062
1352,-1915.0099999785825
1353,-1916.0099999785589
1354,-1918.0089999785353
1355,-1919.0089999785116
1356,-1920.3589999785033
1357,-1921.715999978495
1358,-1922.7159999784712
1359,-1924.7149999784476
1360,-1926.715999978424
1361,-1927.7159999784003
1362,-1930.4579999783828
1363,-1930.9709999783706
1364,-1931.970999978347
1365,-1932.900999978325
1366,-1934.3559999783142
1367,-1936.3549999782906
1368,-1937.354999978267
1369,-1939.3539999782433
1370,-1941.3529999782197
1371,-1943.351999978196
1372,-1944.3519999781724
1373,-1945.3519999781488
1374,-1946.3519999781251
1375,-1948.3509999781015
1376,-1949.3509999780779
1377,-1950.3509999780542
1378,-1950.613999978048
1379,-1951.6139999780244
1380,-1954.6119999780008
1381,-1955.2919999779847
1382,-1956.3969999779822
1383,-1957.3969999779586
1384,-1959.2499999779384
1385,-1961.2489999779148
1386,-1961.8619999779003
1387,-1961.3479999778888
1388,-1962.3479999778651
1389,-1963.3479999778415
1390,-1965.3469999778179
1391,-1966.8279999778065
1392,-1968.5159999777902
1393,-1969.5159999777666
1394,-1968.7769999777604
1395,-1969.7769999777368
1396,-1973.7739999777132
1397,-1974.2159999777027
1398,-1974.6909999776915
1399,-1976.6899999776679
1400,-1977.6899999776442
1401,-1979.2829999776302
1402,-1980.6129999776224
1403,-1984.6099999775988
1404,-1985.6099999775752
1405,-1986.6099999775515
1406,-1987.6099999775279
1407,-1988.6099999775042
1408,-1991.6079999774806
1409,-1993.1119999774687
1410,-1994.111999977445
1411,-1995.1119999774214
1412,-1995.4769999774128
1413,-1996.4769999773891
1414,-1997.4769999773655
1415,-1999.4759999773419
1416,-2001.232999977324
1417,-2003.2319999773003
1418,-2005.2309999772767
1419,-2006.230999977253
1420,-2007.3729999772497
1421,-2008.1309999772318
1422,-2006.845999977215
1423,-2008.6369999771962
1424,-2011.6349999771726
1425,-2012.74799997717
1426,-2013.7479999771463
1427,-2014.7479999771226
1428,-2015.4709999771055
1429,-2016.378999977084
1430,-2017.804999977074
1431,-2018.8049999770503
1432,-2019.8049999770267
1433,-2020.804999977003
1434,-2021.8049999769794
1435,-2023.8039999769558
1436,-2025.8029999769321
1437,-2026.8029999769085
1438,-2028.8019999768849
1439,-2029.2459999768744
1440,-2031.063999976855
1441,-2032.0639999768314
1442,-2032.9579999768102
1443,-2033.4449999767987
1444,-2034.444999976775
1445,-2036.4439999767515
1446,-2037.5579999767488
1447,-2035.9939999767385
1448,-2036.9939999767148
1449,-2037.9939999766912
1450,-2037.6099999766766
1451,-2038.137999976664
1452,-2039.1379999766405
1453,-2040.1379999766168
1454,-2041.3619999766115
1455,-2041.806999976601
1456,-2042.8069999765773
1457,-2044.8059999765537
1458,-2045.4149999765393
1459,-2043.7039999765325
1460,-2044.7039999765088
1461,-2046.7029999764852
1462,-2048.7019999764616
1463,-2049.7019999766653
1464,-2050.701999976869
1465,-2051.701999977073
1466,-2052.8189999770966
1467,-2052.5789999772514
1468,-2054.577999977455
1469,-2055.745999977489
1470,-2056.745999977693
1471,-2057.463999977839
1472,-2058.463999978043
1473,-2059.4639999782466
1474,-2060.4639999784504
1475,-2060.6939999784972
1476,-2061.693999978701
1477,-2062.6939999789047
1478,-2064.692999979108
1479,-2065.201999979212
1480,-2066.2019999794156
1481,-2067.2019999796194
1482,-2068.201999979823
1483,-2066.8819999799616
1484,-2067.4019999800676
1485,-2068.4859999800847
1486,-2069.4859999802884
1487,-2070.485999980492
1488,-2071.485999980696
1489,-2072.4859999808996
1490,-2074.298999981065
1491,-2075.298999981269
1492,-2076.2989999814727
1493,-2078.297999981676
1494,-2079.29799998188
1495,-2080.2979999820836
1496,-2082.296999982287
1497,-2084.297999982491
1498,-2085.297999982695
1499,-2086.5359999827433
1500,-2089.5339999829466
1501,-2090.5339999831504
1502,-2090.8039999832054
1503,-2093.8019999834087
1504,-2094.8019999836124
1505,-2095.801999983816
1506,-2096.7069999840005
1507,-2097.7069999842042
1508,-2098.951999984254
1509,-2099.951999984458
1510,-2100.1409999844964
1511,-2101.738999984618
1512,-2102.738999984822
1513,-2103.7389999850257
1514,-2104.0479999850886
1515,-2106.046999985292
1516,-2107.4459999853734
1517,-2108.445999985577
1518,-2109.367999985765
1519,-2110.035999985901
1520,-2110.162999985927
1521,-2111.085999986115
1522,-2112.9879999862987
1523,-2113.9879999865025
1524,-2114.987999986706
1525,-2115.98799998691
1526,-2116.9879999871137
1527,-2117.4589999872096
1528,-2120.456999987413
1529,-2121.4569999876167
1530,-2123.2709999877825
1531,-2124.270999987986
1532,-2124.7389999880816
1533,-2126.7399999882855
1534,-2127.739999988489
1535,-2128.739999988693
1536,-2129.7399999888967
1537,-2130.7399999891004
1538,-2129.508999989257
1539,-2130.508999989461
1540,-2131.5089999896645
1541,-2132.9609999897566
1542,-2133.9609999899603
1543,-2134.960999990164
1544,-2135.960999990368
1545,-2136.9609999905715
1546,-2137.6279999907074
1547,-2136.3439999908533
1548,-2137.343999991057
1549,-2140.5679999911026
1550,-2140.853999991161
1551,-2142.8529999913644
1552,-2144.0009999913946
1553,-2147.915999991581
1554,-2148.9159999917847
1555,-2150.9169999919886
1556,-2151.9169999921924
1557,-2153.915999992396
1558,-2157.2289999924596
1559,-2159.026999992622
1560,-2160.026999992826
1561,-2161.7709999929775
1562,-2162.003999993025
1563,-2163.0039999932287
1564,-2164.0039999934324
1565,-2166.002999993636
1566,-2167.21999999368
1567,-2168.161999993872
1568,-2169.161999994076
1569,-2171.1609999942793
1570,-2173.159999994483
1571,-2176.157999994686
1572,-2177.15799999489
1573,-2178.1579999950936
1574,-2179.850999995235
1575,-2181.8499999954383
1576,-2182.849999995642
1577,-2183.4269999957596
1578,-2184.4269999959633
1579,-2184.8259999960446
1580,-2185.8259999962484
1581,-2187.824999996452
1582,-2188.8249999966556
1583,-2189.8249999968593
1584,-2190.824999997063
1585,-2191.824999997267
1586,-2192.5689999974184
1587,-2193.568999997622
1588,-2196.5669999978254
1589,-2197.566999998029
1590,-2198.566999998233
1591,-2199.5669999984366
1592,-2199.8159999984873
1593,-2200.815999998691
1594,-2201.389999998808
1595,-2201.776999998887
1596,-2203.2959999989926
1597,-2202.959999999128
1598,-2203.9599999993316
1599,-2204.9599999995353
1600,-2205.959999999739
1601,-2206.9599999999427
1602,-2208.9610000001467
1603,-2209.9610000003504
1604,-2211.749000000511
1605,-2214.7470000007143
1606,-2215.804000000726
1607,-2217.8030000009294
1608,-2218.803000001133
1609,-2220.6290000013014
1610,-2221.629000001505
1611,-2223.6280000017086
1612,-2225.627000001912
1613,-2226.627000002116
1614,-2228.265000002246
1615,-2229.2650000024496
1616,-2230.61100000252
1617,-2234.608000002723
1618,-2235.608000002927
1619,-2237.6070000031305
1620,-2239.606000003334
1621,-2240.6060000035377
1622,-2241.6060000037414
1623,-2243.6070000039454
1624,-2244.607000004149
1625,-2245.607000004353
1626,-2247.6060000045563
1627,-2249.0130000046393
1628,-2250.013000004843
1629,-2250.4610000049342
1630,-2252.4600000051378
1631,-2253.1060000052694
1632,-2254.2200000052926
1633,-2255.2200000054963
1634,-2256.2200000057
1635,-2257.220000005904
1636,-2258.2200000061075
1637,-2259.2200000063112
1638,-2259.646000006398
1639,-2261.1550000065017
1640,-2261.756000006624
1641,-2262.468000006769
1642,-2262.7450000068256
1643,-2263.7450000070294
1644,-2264.745000007233
1645,-2265.745000007437
1646,-2266.7450000076406
1647,-2268.728000007841
1648,-2269.3600000079696
1649,-2269.638000008026
1650,-2270.63800000823
1651,-2271.6380000084337
1652,-2271.9180000084907
1653,-2272.9180000086944
1654,-2273.918000008898
1655,-2276.624000009042
1656,-2277.6240000092457
1657,-2278.6240000094494
1658,-2281.6220000096528
1659,-2283.6230000098567
1660,-2284.1240000099588
1661,-2284.468000010029
1662,-2285.107000010159
1663,-2287.0850000103583
1664,-2287.6470000104728
1665,-2288.6470000106765
1666,-2290.263000010802
1667,-2291.2630000110057
1668,-2292.2630000112094
1669,-2293.733000011305
1670,-2294.733000011509
1671,-2295.028000011569
1672,-2296.0280000117727
1673,-2297.0280000119765
1674,-2297.6230000120977
1675,-2297.983000012171
1676,-2298.9830000123748
1677,-2300.5120000124825
1678,-2301.5120000126863
1679,-2302.51200001289
1680,-2304.210000013032
1681,-2306.0960000132127
1682,-2308.095000013416
1683,-2308.31000001346
1684,-2308.761000013552
1685,-2309.7610000137556
1686,-2310.7610000139593
1687,-2311.7150000141537
1688,-2313.714000014357
1689,-2314.131000014442
1690,-2315.2270000144617
1691,-2316.2270000146655
1692,-2318.226000014869
1693,-2319.1460000150564
1694,-2319.645000015158
1695,-2320.645000015362
1696,-2321.3900000155136
1697,-2322.3900000157173
1698,-2323.390000015921
1699,-2324.557000015955
1700,-2325.557000016159
1701,-2326.1490000162794
1702,-2327.149000016483
1703,-2327.67400001659
1704,-2330.6720000167934
1705,-2329.528000016968
1706,-2330.5280000171715
1707,-2331.5280000173752
1708,-2331.8820000174474
1709,-2333.48500001757
1710,-2334.485000017774
1711,-2335.4850000179777
1712,-2336.4850000181814
1713,-2337.485000018385
1714,-2338.485000018589
1715,-2339.4850000187926
1716,-2340.5770000188113
1717,-2341.577000019015
1718,-2342.5770000192188
1719,-2343.5770000194225
1720,-2345.1370000195366
1721,-2346.1370000197403
1722,-2347.469000019808
1723,-2349.353000019988
1724,-2350.3530000201918
1725,-2351.7880000202804
1726,-2353.787000020484
1727,-2356.40500002061
1728,-2357.6010000206497
1729,-2358.1640000207644
1730,-2359.164000020968
1731,-2360.27100002099
1732,-2361.8910000211163
1733,-2363.517000021244
1734,-2364.69400002128
1735,-2366.6930000214834
1736,-2367.9980000215455
1737,-2369.90300002173
1738,-2371.286000021808
1739,-2372.2860000220116
1740,-2373.2860000222154
1741,-2373.7420000223083
1742,-2375.741000022512
1743,-2376.4600000226583
1744,-2377.0400000227764
1745,-2378.356000022841
1746,-2379.3560000230445
1747,-2381.1130000231988
1748,-2383.1120000234023
1749,-2384.112000023606
1750,-2385.1120000238097
1751,-2386.6200000239132
1752,-2388.6190000241168
1753,-2390.6200000243207
1754,-2392.619000024524
1755,-2393.982000024598
1756,-2392.4660000246968
1757,-2393.4660000249005
1758,-2394.466000025104
1759,-2395.466000025308
1760,-2396.1470000254467
1761,-2394.8590000255917
1762,-2396.7570000257747
1763,-2398.756000025978
1764,-2399.756000026182
1765,-2400.7560000263857
1766,-2402.755000026589
1767,-2403.755000026793
1768,-2404.7550000269966
1769,-2405.7550000272004
1770,-2405.9520000272405
1771,-2407.951000027444
1772,-2409.9500000276475
1773,-2410.9500000278513
1774,-2412.6780000279996
1775,-2413.6780000282033
1776,-2414.678000028407
1777,-2416.390000028552
1778,-2418.3890000287556
1779,-2419.3890000289593
1780,-2419.676000029018
1781,-2420.6760000292215
1782,-2421.6140000294126
1783,-2422.6040000296143
1784,-2426.6010000298174
1785,-2427.601000030021
1786,-2426.421000030188
1787,-2427.421000030392
1788,-2428.4210000305957
1789,-2429.550000030622
1790,-2430.5500000308257
1791,-2431.5500000310294
1792,-2430.9540000311117
1793,-2431.181000031158
1794,-2432.1810000313617
1795,-2433.1810000315654
1796,-2434.181000031769
1797,-2435.181000031973
1798,-2436.1810000321766
1799,-2437.1810000323803
1800,-2437.5690000324594
1801,-2438.569000032663
1802,-2439.569000032867
1803,-2439.9310000329406
1804,-2442.929000033144
1805,-2444.077000033174
1806,-2445.0770000333778
1807,-2446.0770000335815
1808,-2447.077000033785
1809,-2447.773000033927
1810,-2448.7730000341307
1811,-2449.7730000343345
1812,-2450.773000034538
1813,-2452.7720000347417
1814,-2453.7720000349454
1815,-2457.457000035085
1816,-2458.5320000351003
1817,-2460.533000035304
1818,-2461.533000035508
1819,-2462.0310000356094
1820,-2463.031000035813
1821,-2464.031000036017
1822,-2465.7210000361574
1823,-2467.720000036361
1824,-2468.7200000365647
1825,-2469.3870000367006
1826,-2471.194000036865
1827,-2471.3780000369024
1828,-2471.6540000369587
1829,-2472.6540000371624
1830,-2472.7930000371907
1831,-2473.7930000373944
1832,-2474.793000037598
1833,-2475.3040000377023
1834,-2476.304000037906
1835,-2477.3040000381097
1836,-2479.3050000383137
1837,-2481.304000038517
1838,-2481.51500003856
1839,-2482.15200003869
1840,-2483.1520000388937
1841,-2483.5940000389837
1842,-2484.5940000391874
1843,-2485.594000039391
1844,-2486.594000039595
1845,-2488.5930000397984
1846,-2490.592000040002
1847,-2490.9910000400832
1848,-2491.2630000401386
1849,-2492.2630000403424
1850,-2492.7300000404375
1851,-2493.1670000405265
1852,-2494.1670000407303
1853,-2495.167000040934
1854,-2495.457000040993
1855,-2495.7040000410434
1856,-2496.704000041247
1857,-2497.704000041451
1858,-2498.7040000416546
1859,-2499.7040000418583
1860,-2500.704000042062
1861,-2501.7040000422658
1862,-2504.702000042469
1863,-2506.7010000426726
1864,-2507.213000042777
1865,-2507.4320000428215
1866,-2508.4320000430253
1867,-2509.3030000432027
1868,-2510.3030000434064
1869,-2511.30300004361
1870,-2511.6680000436845
1871,-2512.6680000438882
1872,-2513.668000044092
1873,-2514.6680000442957
1874,-2514.7840000443193
1875,-2515.195000044403
1876,-2516.195000044607
1877,-2515.4000000446486
1878,-2516.4000000448523
1879,-2516.87900004495
1880,-2517.8790000451536
1881,-2518.5310000452864
1882,-2519.53100004549
1883,-2520.8580000455568
1884,-2521.8580000457605
1885,-2522.7670000459457
1886,-2526.764000046149
1887,-2528.7630000463523
1888,-2529.763000046556
1889,-2530.71600004675
1890,-2532.7150000469537
1891,-2533.0340000470187
1892,-2533.9520000472057
1893,-2534.6190000473416
1894,-2538.6160000475447
1895,-2540.6150000477483
1896,-2541.1260000478524
1897,-2542.126000048056
1898,-2542.3300000480976
1899,-2543.3300000483014
1900,-2545.329000048505
1901,-2546.3290000487086
1902,-2547.3290000489123
1903,-2548.329000049116
1904,-2550.3280000493196
1905,-2552.327000049523
1906,-2554.328000049727
1907,-2555.328000049931
1908,-2556.3280000501345
1909,-2557.272000050327
1910,-2558.2720000505306
1911,-2558.7090000506196
1912,-2560.708000050823
1913,-2562.7070000510266
1914,-2565.70500005123
1915,-2565.990000051288
1916,-2566.9900000514917
1917,-2567.1400000515223
1918,-2565.1370000517254
1919,-2565.7270000518456
1920,-2566.7270000520493
1921,-2566.902000052085
1922,-2567.5240000522117
1923,-2567.770000052262
1924,-2569.410000052392
1925,-2570.0850000525297
1926,-2570.6770000526503
1927,-2572.676000052854
1928,-2573.6760000530576
1929,-2573.9510000531136
1930,-2574.9510000533173
1931,-2575.1100000533497
1932,-2577.1090000535532
1933,-2579.1080000537568
1934,-2580.1080000539605
1935,-2580.107000054164
1936,-2580.6790000542806
1937,-2581.0850000543633
1938,-2582.085000054567
1939,-2583.0850000547707
1940,-2584.2020000547946
1941,-2585.2020000549983
1942,-2586.202000055202
1943,-2586.566000055276
1944,-2587.1800000554013
1945,-2587.287000055423
1946,-2588.287000055627
1947,-2591.6460000557
1948,-2592.3350000558403
1949,-2592.77600005593
1950,-2593.776000056134
1951,-2594.7760000563376
1952,-2596.775000056541
1953,-2596.595000056708
1954,-2597.9890000567884
1955,-2598.5200000568966
1956,-2599.5200000571003
1957,-2601.519000057304
1958,-2602.1560000574336
1959,-2604.155000057637
1960,-2608.1520000578403
1961,-2608.735000057959
1962,-2610.079000058029
1963,-2611.079000058233
1964,-2612.0790000584366
1965,-2613.0790000586403
1966,-2615.8020000587876
1967,-2617.801000058991
1968,-2616.724000059179
1969,-2617.6680000593715
1970,-2617.9970000594385
1971,-2619.196000059479
1972,-2621.1060000596644
1973,-2622.2830000597005
1974,-2624.2840000599044
1975,-2625.284000060108
1976,-2625.6090000601744
1977,-2626.609000060378
1978,-2627.609000060582
1979,-2627.9670000606548
1980,-2628.9670000608585
1981,-2629.967000061062
1982,-2631.9660000612657
1983,-2632.557000061386
1984,-2633.55700006159
1985,-2634.5570000617936
1986,-2636.5580000619975
1987,-2637.1610000621204
1988,-2638.161000062324
1989,-2639.7170000624374
1990,-2642.6110000626195
1991,-2643.2600000627517
1992,-2646.258000062955
1993,-2648.2570000631586
1994,-2648.4640000632007
1995,-2649.4640000634045
1996,-2650.721000063457
1997,-2651.7210000636605
1998,-2655.2940000637773
1999,-2655.7670000638736
