,reward
1232,259.0999999999043
1233,260.09299999990446
1234,259.0609999999052
1235,260.0059999999065
1236,260.9519999999078
1237,259.9339999999082
1238,260.900999999909
1239,259.89899999990905
1240,260.8669999999098
1241,261.8199999999109
1242,260.8049999999113
1243,261.78499999991175
1244,262.74199999991276
1245,263.73499999991293
1246,264.68799999991404
1247,265.6719999999144
1248,266.65299999991487
1249,267.63699999991525
1250,266.6349999999153
1251,265.62499999991553
1252,266.6019999999161
1253,267.5759999999167
1254,268.56099999991704
1255,269.53499999991766
1256,268.5299999999178
1257,267.51899999991804
1258,268.4899999999187
1259,269.43299999992007
1260,270.4149999999205
1261,269.4139999999205
1262,270.3859999999212
1263,271.37099999992154
1264,272.3559999999219
1265,273.3459999999221
1266,274.3169999999228
1267,273.29099999992343
1268,272.2889999999235
1269,271.2829999999236
1270,272.23499999992475
1271,273.2029999999255
1272,274.1739999999262
1273,275.16399999992643
1274,274.1609999999265
1275,275.09599999992804
1276,274.0839999999283
1277,275.06599999992875
1278,274.0469999999292
1279,275.03199999992955
1280,275.99399999993045
1281,274.98999999993055
1282,275.95599999993135
1283,276.9069999999325
1284,277.8989999999327
1285,278.86699999993346
1286,279.7849999999354
1287,280.7539999999361
1288,281.74399999993636
1289,280.73999999993646
1290,281.7129999999371
1291,282.6949999999375
1292,283.65199999993854
1293,282.65199999993854
1294,283.6289999999391
1295,282.62699999993913
1296,283.59199999993996
1297,284.56199999994067
1298,285.5109999999419
1299,284.50699999994197
1300,285.4969999999422
1301,284.4759999999427
1302,283.4669999999429
1303,284.4299999999438
1304,285.36799999994525
1305,286.3449999999458
1306,285.33399999994606
1307,286.3229999999463
1308,287.30399999994677
1309,288.28699999994717
1310,287.2639999999477
1311,286.23799999994833
1312,285.2259999999486
1313,286.21199999994894
1314,285.19899999994925
1315,286.16999999994994
1316,285.16099999995015
1317,284.16099999995015
1318,283.13199999995084
1319,284.1209999999511
1320,283.11899999995114
1321,284.09399999995173
1322,285.07199999995225
1323,286.05499999995266
1324,285.03899999995303
1325,284.03799999995306
1326,283.03399999995315
1327,282.03399999995315
1328,281.02199999995344
1329,279.98299999995436
1330,280.97099999995464
1331,281.9649999999548
1332,280.9349999999555
1333,281.8919999999565
1334,282.84799999995755
1335,283.8379999999578
1336,284.8089999999585
1337,285.79699999995876
1338,286.76699999995947
1339,285.76399999995954
1340,286.73299999996027
1341,287.7239999999605
1342,286.7149999999607
1343,285.7139999999607
1344,286.6759999999616
1345,287.660999999962
1346,288.64999999996223
1347,289.62799999996275
1348,288.61099999996316
1349,289.56499999996424
1350,290.50899999996557
1351,291.4999999999658
1352,292.4529999999669
1353,291.45099999996694
1354,290.40799999996796
