,reward
431,-14.686211567512762
432,-16.12069936764616
433,88.6182391034055
434,-15.585246096908321
435,-15.108768806846534
436,-17.48975406019538
437,-14.119249822150296
438,-13.101907064629257
439,-13.283356279484195
440,-18.2042607666446
441,-18.800227850914037
442,-13.547321188977147
443,91.08659813532867
444,-12.556124624280406
445,85.41782157094829
446,-12.921149210391894
447,91.59430601909293
448,-14.400105502890097
449,-12.404356945643912
450,-16.231753820351422
451,-12.833648261868795
452,-14.765759831023317
453,-13.54823655498921
454,-15.403856377826548
455,87.68911389840028
456,-14.941356801380909
457,94.52256635202184
458,-14.69252000716981
459,-17.348291698136467
460,-13.010563888352216
461,-13.171979254560206
462,90.48703879627895
463,93.91402842857163
464,-15.245829795029413
465,-15.381197644657787
466,-16.326861672210367
467,-14.533543454811882
468,-15.999297570837845
469,94.70871732817804
470,-12.106478563496086
471,-14.724729146393797
472,-13.346094035857677
473,-15.022932979538153
474,-13.637695998451807
475,92.39848043727359
476,94.70335585591387
477,-14.905467141345495
478,-14.69500830803577
479,-13.608285152719953
480,-12.484115163996305
481,-12.846869994865232
482,-15.005745444227243
483,-16.32132757929506
484,-16.90862901250173
485,-13.510731285175076
486,-14.785368756139304
487,-13.478507939219392
488,-16.37243770213863
489,-15.874642752449688
490,88.31716133560711
491,-16.567467429912053
492,84.24558188674015
493,89.90530772457011
494,-14.72146243139921
495,89.07282001596357
496,94.01458958734014
497,-12.32417302048246
498,-15.189598582939771
499,-13.816147897613988
500,-13.811053470559889
501,-14.515014515553236
502,-15.03733259515004
503,91.78806886957608
504,89.42043038827333
505,-13.429071243890837
506,-16.649177369765304
507,90.11878147833053
508,-14.20444191478633
509,-14.78164230232059
510,90.81316334782655
511,-12.780225186961205
512,-12.688054820093146
513,-14.396100812567875
514,-14.347646510890758
515,88.19493207206492
516,-17.098420162913186
517,-15.830513663224574
518,-13.03153463748406
519,-13.592069065684758
520,-14.292319187260757
521,-14.91948017740012
522,-15.114508816564449
523,-12.904531943506251
524,-13.176305770163221
525,-14.606461369449345
526,-15.75072899201068
527,-14.19956664353984
528,-13.872807301524823
529,-15.094578155079775
530,-11.852861789022636
531,-14.025378076834162
532,-14.776299613967153
533,-13.807625613699598
534,-14.227918971348277
535,-16.341972908853723
536,92.45937609715835
537,92.43489034043206
538,-12.807385161158532
539,-13.687822505939465
540,-13.43530388903748
541,-16.145871928468576
542,-15.475653135417533
543,-12.165177973920748
544,-15.727693439166979
545,91.59106810277319
